,0
grandparents,5
grandson,4
granger,1
granite,2
granny,2
granola,1
grant,6
granted,13
granting,0
granville,6
grape,2
grapefruit,1
grapes,3
graph,2
graphic,5
graphically,0
graphics,4
grapple,1
grapples,1
grappling,3
gras,7
grasp,1
grasps,0
grass,7
grassroots,1
grate,1
grateful,65
gratitude,36
gratituous,0
grave,33
gravediggers,0
gravel,2
gravity,3
gravy,4
gray,3
grays,1
grayson,1
graze,2
grazia,1
great,199
greater,31
greatest,11
greatful,3
greatly,5
greatness,2
greece,13
greed,5
greedy,0
greek,5
greeks,1
green,44
greenbush,1
greene,3
greenery,1
greenhouse,0
greenleaf,1
greenlight,0
greens,4
greensboro,1
greenscreen,1
greenthumb,0
greenville,3
greenwich,8
greenwood,1
greer,1
greet,0
greeted,1
greeting,4
greetings,9
greg,3
gregg,1
gregor,1
grendel,0
gresham,1
greta,1
gretchen,0
grew,2
grey,9
greyhound,1
grid,0
grief,1
grieving,0
griff,1
griffin,0
griffith,1
griffiths,1
grill,8
grille,1
grilled,2
grilling,7
grim,3
grimaces,0
grind,19
grinders,0
grinding,4
gringos,1
grinning,1
grip,3
gripped,1
grisly,1
grit,0
grits,3
gritty,1
grizzlies,1
grizzly,1
groceries,6
grocers,2
grocery,37
groom,2
grooming,0
groove,18
grooving,1
gross,1
ground,9
grounded,7
groundhog,2
grounding,1
grounds,2
group,32
groups,2
grove,2
grow,19
growing,23
growl,1
growled,0
grown,5
grownup,1
grows,0
growth,46
grub,2
grumpy,1
grunt,0
grunting,1
grupo,1
gs,2
gt,22
gta,1
gti,0
gu,1
guacamole,1
guam,2
guangzhou,2
guarantee,1
guaranteed,1
guard,9
guardhouse,1
guardia,3
guardian,6
guarding,2
guards,2
guatemala,1
gucci,0
guernsey,1
guess,45
guessed,2
guesses,0
guest,17
guests,9
guidance,10
guide,16
guided,0
guideline,1
guidelines,30
guilty,3
guinea,1
guinness,0
guise,1
guitar,20
guitarist,7
guitars,1
gujarat,38
gujarati,1
gulf,2
gum,1
gummy,1
gun,3
guns,3
gunshots,1
gunter,1
gupta,4
guru,5
gus,0
gut,0
guts,1
gutted,3
guy,35
guyana,2
guys,127
guyz,5
gw,1
gwb,0
gye,0
gym,72
gymnasium,0
gymnastics,1
gynecology,1
gypsies,1
gypsy,1
gyro,0
h,44
ha,9
haaa,1
habit,5
habitable,1
habitat,1
habitats,1
habits,9
hack,3
hacked,1
hacker,1
hackers,0
hackney,0
hacks,0
hades,1
hadith,0
hadley,1
hague,3
haha,11
hahaha,8
hahahah,1
hahahaha,1
hai,23
haifa,1
haight,1
haiku,2
hail,4
hailed,1
hailey,1
hailing,2
hails,1
hain,3
hair,76
haircut,20
haircuts,4
hairdo,1
hairdresser,2
hairdressers,2
hairdryer,0
hairlines,1
hairs,3
hairstyle,1
hairstyles,5
hairstylist,4
hairy,5
haiti,1
haji,1
hajj,1
halcyon,1
hale,1
half,21
halfway,0
halifax,3
hall,19
hallam,0
hallelujah,0
hallmark,1
hallo,0
hallowed,1
halloween,3
hallucinations,1
hallways,0
halt,4
halted,3
halting,1
halves,1
ham,4
hamburg,15
hamburger,1
hamilton,7
hammer,2
hammering,1
hammersmith,2
hammock,0
hammond,3
hampden,1
hampering,0
hampshire,8
hampton,2
hamster,1
han,1
hancock,1
hand,108
handbags,1
handcrafted,3
handed,0
handedly,1
handheld,0
handicap,1
handing,0
handiwork,4
handle,22
handled,2
handles,2
handling,2
handmade,15
hands,154
handshake,0
handshakes,1
handsome,8
handwritten,1
handy,8
hang,30
hangin,2
hanging,15
hangout,5
hangouts,1
hangover,1
hanif,1
hankering,0
hanks,0
hannah,2
hanoi,1
hans,1
hansen,0
hanzo,1
happen,30
happend,1
happened,21
happenin,1
happening,21
happenings,1
happens,19
happier,6
happiest,2
happily,1
happiness,36
happy,425
har,1
harass,1
harassment,1
harbor,8
harbour,2
hardcore,1
harder,22
hardest,11
hardhat,0
harding,1
hardly,3
hardship,5
hardships,1
hardware,3
hardwood,0
hardwork,0
hardworking,1
hardy,2
hare,0
harker,1
harlem,6
harley,1
harm,2
harmed,1
harmful,1
harming,1
harmonica,2
harmonies,0
harmonized,0
harmony,2
harper,1
harris,2
harrisburg,0
harrison,1
harry,3
harsh,4
hartford,1
hartley,1
harvest,4
harvester,0
harvey,2
hasbro,1
hash,0
hastings,5
hat,8
hatch,0
hatching,2
hate,16
hater,1
haters,1
hates,2
hatfield,1
hating,1
hatred,3
hats,7
hatta,1
hatton,2
haughty,1
haul,4
haunt,2
haunted,3
haunting,1
hauntingly,1
haute,1
havana,1
havard,1
havent,3
havin,1
havoc,2
hawaii,13
hawaiian,2
hawk,0
hawking,0
hawkins,0
hawt,1
hay,1
hayden,0
hayek,0
hayward,1
hazard,1
haze,1
hazel,0
hazmat,1
hazy,2
hb,1
hbc,1
hbo,1
hd,3
hea,0
head,55
headache,1
headaches,2
headed,7
header,0
heading,8
headless,1
headlights,1
headline,2
headlines,2
headphone,0
headphones,2
headquarter,1
headquarters,1
heads,9
headset,0
headshots,0
headwear,0
heady,0
heal,29
healed,3
healer,1
healing,24
heals,3
health,308
healthcare,50
healthier,5
healthy,178
healy,1
heap,1
hear,58
heard,32
hearfelt,1
hearing,6
hears,1
hearsay,0
heart,71
heartbeat,1
heartbreak,1
heartbreaking,1
heartbroken,3
hearted,4
heartfelt,3
heartland,1
hearts,17
heartwarming,1
hearty,0
heat,21
heath,4
heathen,1
heathens,1
heather,1
heathrow,0
heating,2
heaven,14
heavenly,4
heavens,1
heavily,0
heaviness,2
heaving,1
heavy,12
heavyweight,1
heber,0
hebrew,0
heck,4
hectic,1
heed,2
heel,1
heeled,1
heels,5
hehe,2
hehehe,0
heidelberg,1
height,0
heightened,6
heights,37
heineken,0
heino,0
heist,3
helath,1
held,10
helena,1
helicopter,3
helicopters,1
hell,29
hella,4
hello,64
helmet,2
helmets,0
help,286
helped,3
helper,1
helpers,0
helpful,6
helping,42
helpless,1
helps,24
helsinki,5
helta,1
hemel,2
hemlock,0
hemp,0
hempstead,3
hen,3
hence,3
henderson,1
henley,0
henna,1
hennessey,1
hennessy,2
henny,2
henri,1
henrietta,2
henry,3
hepatitis,0
heppy,0
herald,0
heralded,1
herb,1
herbal,1
herbert,0
herbs,3
herculean,0
herd,56
hereafter,1
hereby,0
heres,2
heritage,4
hermes,1
hermits,0
hernandez,0
herne,1
hero,16
heroes,30
heroic,2
heron,1
heros,4
herpes,0
herrera,1
hertfordshire,7
herts,1
herzegovina,0
hesitancy,0
hesitate,2
het,0
heterosexuals,0
hew,0
hey,61
hgtv,1
hh,0
hhh,0
hi,137
hiatus,3
hibernation,2
hicks,1
hid,1
hidden,6
hide,6
hideaway,3
hideout,1
hides,1
hiding,5
hier,1
hieroglyphs,1
highbury,0
higher,9
highest,12
highland,2
highlands,5
highlife,0
highlight,5
highlighted,1
highlighting,1
highlights,8
highly,7
highs,1
highschool,2
highway,7
highways,1
hike,24
hiker,1
hikes,5
hiking,16
hilarious,13
hilary,2
hill,31
hillary,1
hilliard,1
hills,36
hillsboro,2
hillsborough,6
hilltop,29
hilton,10
himalaya,2
himalayan,0
himalayas,4
hind,4
hinder,1
hinders,1
hindi,3
hindrance,1
hindu,3
hinduism,0
hines,0
hinn,1
hint,4
hinterland,1
hip,13
hiphop,69
hippie,2
hippies,0
hippo,2
hippy,1
hips,1
hipster,1
hipsters,1
hire,3
hired,2
hiring,3
hispanic,1
hissing,1
historic,16
historical,0
histories,1
history,27
hit,86
hitch,1
hitchcock,1
hitler,2
hits,9
hitters,0
hitting,13
hiv,18
hive,0
hiya,0
hk,2
hm,0
hmm,3
hmmm,4
hmmmm,1
hmmmmm,3
ho,2
hoard,0
hoarding,4
hoax,2
hobart,2
hobbies,0
hobby,2
hoboken,3
hockey,0
hoe,0
hoes,1
hoffman,1
hog,1
hogan,1
hogwarts,0
hol,1
hola,2
hold,32
holding,11
holdings,1
holds,2
hole,8
holed,2
holes,2
holiday,36
holidays,12
holistic,2
holistically,1
holland,15
holler,1
hollering,0
hollis,1
hollow,3
holly,1
hollywood,46
holmes,3
holo,1
holocaust,1
hologram,1
holroyd,1
holt,0
holy,12
homage,2
homeboy,1
homecoming,1
homegrown,1
homeland,1
homeless,19
homelessness,3
homelife,3
homemade,44
homeowner,3
homeowners,0
homeownership,2
homer,2
homes,36
homesick,2
homesteading,0
hometown,4
homework,4
homicide,0
homie,4
homies,1
homilies,1
hommes,1
hon,6
honda,1
honduras,0
hone,1
honest,8
honestly,7
honesty,1
honey,6
honeymoon,4
hong,8
hongkong,1
honking,0
honks,1
honky,0
honolulu,0
honor,6
honorable,4
honored,5
honoring,3
honour,3
honourable,0
honoured,1
hoo,3
hood,15
hooded,1
hoodie,11
hoodies,6
hook,5
hooked,2
hooking,1
hooks,1
hookup,1
hoon,1
hoop,3
hoopla,1
hoops,2
hoopz,1
hoosiers,2
hooters,0
hop,11
hope,305
hopeful,10
hopefully,56
hopefulness,1
hoper,1
hopes,5
hoping,14
hopkins,2
hopped,2
hopping,2
hops,1
horace,1
horizon,2
horizons,1
hormones,1
horn,1
horns,0
hornsby,1
horny,2
horoscope,2
horowitz,1
horrendously,0
horrible,8
horribleness,0
horribly,2
horrid,1
horrific,0
horrifying,1
horror,6
horrormovies,0
horse,8
horseback,0
horseman,0
horsemanship,0
horses,2
horsey,0
horton,2
horus,1
hosing,0
hospice,1
hospital,67
hospitality,5
hospitalized,2
hospitals,16
host,16
hostage,2
hosted,5
hostel,2
hostile,0
hosting,7
hosts,1
hot,52
hotdog,0
hotel,35
hotels,3
hotline,19
hots,1
hottest,3
hottub,1
houdini,0
hound,0
hour,58
hourly,1
hours,60
house,178
housebound,1
housed,1
household,5
households,4
housekeeper,0
houses,11
housesitting,0
housewife,1
housework,0
housing,5
houston,56
hove,4
hovered,1
howard,2
howcome,1
howell,0
howl,0
howling,0
hows,2
howse,2
hoyo,1
hp,5
hq,3
hra,0
hrs,5
ht,0
html,1
hu,1
hua,1
hub,4
hubby,7
hubert,1
hudson,9
hue,1
hues,2
huff,1
hug,12
huge,28
hugely,0
hugging,2
hugo,1
hugs,11
huh,5
hui,1
hula,0
hull,2
hullabaloo,1
hulme,1
hulu,2
hum,6
human,53
humanism,2
humanitarian,1
humanity,43
humankind,2
humans,34
humble,12
humbled,4
humbling,1
humdrum,1
humidity,0
humiliating,1
humor,24
humour,4
hump,5
humphries,1
hun,1
hund,0
hundred,3
hundreds,6
hung,7
hungary,1
hunger,7
hungers,0
hungry,21
hunk,1
hunt,8
hunter,4
hunters,4
hunting,5
huntsville,3
hurdles,0
hurricane,1
hurry,4
hurt,9
hurting,3
hurts,5
husband,14
husbands,2
hush,1
husky,2
hussain,2
hustle,17
hustlers,0
hustles,2
hustling,0
hut,2
hutch,1
hutchinson,3
hv,0
hw,1
hwy,0
hyatt,3
hybrid,2
hyde,4
hyderabadi,5
hydes,1
hydrate,1
hygiene,14
hymn,1
hype,4
hyper,1
hyperbolic,1
hypnotic,1
hypocrisy,0
hypocrite,1
hysteria,8
hysterical,1
hysterics,0
hz,1
i,2601
iain,1
iam,8
iba,1
ibanez,0
ibiza,5
ibrahim,1
ic,1
ica,1
icant,0
ice,31
iceberg,2
iced,0
iceland,2
icelandic,1
icey,1
icf,0
icon,4
iconic,2
icp,0
icu,4
icy,1
idaho,3
idea,45
ideal,3
ideally,1
ideas,19
identification,1
identified,1
identify,7
identifying,1
identity,0
ideologically,1
ideology,1
idiocy,1
idiot,6
idiotic,1
idiots,5
idk,1
idle,4
idling,1
idly,1
idolatry,1
idols,0
idris,0
ids,1
idyllic,1
ie,1
ies,1
ignite,1
ignition,1
ignorance,5
ignore,9
ignored,0
ignoring,2
iguess,1
ii,15
iii,3
iit,0
il,1
ile,2
illegal,0
illicitly,1
illinois,64
illiteracy,1
illiterate,1
illness,7
illnesses,1
illuminated,3
illuminati,2
illumination,1
illuminators,1
illustrated,4
illustration,23
illustrations,1
illustrator,7
im,26
image,23
images,11
imaginary,0
imagination,10
imaginative,1
imagine,27
imagined,3
imagines,2
imaging,3
imagining,1
imam,3
iman,0
imbibing,1
imc,1
imdb,1
imho,0
immaculate,1
immediate,9
immense,1
immensely,1
immerse,1
immigrant,1
immigrants,0
immigration,7
immoral,0
immortal,0
immune,42
immunity,94
imo,3
imovie,0
imp,1
impact,28
impacted,10
impacting,6
impacts,4
impassive,0
impatiently,0
impending,1
imperative,2
imperial,2
impersonation,1
impersonator,1
implement,4
implementation,0
implemented,1
implementing,1
implements,1
implicated,1
implication,1
implications,1
imploding,1
implore,1
importance,8
importantly,8
imported,1
imports,1
impose,1
imposed,5
imposition,1
impossible,7
impress,0
impressed,3
impressing,0
impression,1
impressionism,1
impressions,3
imprisoned,2
imprisonment,1
impromptu,1
improv,1
improve,11
improved,4
improvement,5
improvements,1
improves,1
improving,69
improvisation,1
improvise,3
improvised,4
imps,1
imran,1
ina,4
inability,1
inaccuracies,0
inactive,1
inaugurated,1
inbetween,1
inbound,0
inc,9
inca,1
incarcerated,1
incarnation,1
incas,1
incase,0
incense,1
incentives,1
inception,1
inch,7
inches,7
incident,15
incidents,2
incline,0
include,4
included,8
includes,11
including,25
inclusive,4
incognito,0
income,11
incoming,2
incompetence,0
incompetent,0
incomplete,0
inconvenience,2
incorporated,2
increase,56
increased,17
increases,2
increasing,10
increasingly,4
incredible,11
incredibly,5
incurable,1
indebted,4
indeed,10
indefinite,0
indefinitely,0
independence,2
independent,5
index,2
india,686
indian,68
indiana,45
indianapolis,10
indians,14
indicate,1
indicates,0
indie,7
indies,1
indigenous,2
indigo,1
indirectly,2
individual,2
individualism,2
individuality,1
individually,1
individuals,5
indo,0
indonesia,25
indonesian,1
indonesians,0
indoor,14
indoors,39
indra,1
induced,2
indulge,2
indulging,0
industrial,1
industrialists,1
industries,6
industry,23
ine,1
ineffective,0
inequalities,0
inequality,4
inequity,2
inevitable,2
inevitably,0
inexpensive,0
inez,0
infamous,3
infamously,1
infamy,1
infect,1
infected,98
infecting,2
infection,25
infections,11
infectious,8
inferiors,1
infested,1
infiltration,1
infinitely,1
infinity,2
inflation,1
inflicted,1
influence,0
influenced,2
influential,0
info,14
inform,11
informal,1
information,46
informations,0
informative,4
informed,7
infos,1
infra,0
infrastructure,2
infused,2
ing,5
ingalls,0
ingenious,2
ingenuity,1
ingredient,3
ingredients,7
inheritance,0
inherited,1
inhumane,1
inigo,1
iniquity,1
initial,4
initially,2
initials,0
initiated,0
initiative,16
initiatives,3
injected,0
injection,0
injections,0
injure,0
injured,3
injuries,1
injury,5
injustice,2
ink,19
inked,2
inkling,0
inman,1
inmate,2
inmates,4
inn,6
inna,1
innaccurate,0
inner,8
innocence,1
innocent,6
innovate,1
innovated,1
innovation,13
innovations,0
innovative,2
input,1
inquire,2
inquiries,3
inquiry,1
ins,4
insane,6
insanity,7
insecurity,0
insert,4
insider,2
insight,0
insightful,1
insights,3
insignia,0
insinuation,0
insinuations,1
insist,4
insomnia,3
inspection,4
inspiration,29
inspirational,4
inspirations,1
inspire,10
inspired,31
inspires,2
inspiring,4
inspite,2
install,1
installation,1
installations,0
installed,6
installing,1
installment,1
instance,1
instant,5
instead,37
instill,1
instilled,2
instilling,1
instinct,1
instincts,2
institute,10
instituted,1
institutions,3
instructing,2
instructions,12
instructor,3
instructors,0
instructs,0
instrument,4
instrumental,7
instrumentals,1
instruments,2
insulin,1
insurance,10
insure,1
int,1
intact,1
intake,0
integral,1
integrate,1
integrity,1
intellects,1
intellectual,2
intelligence,10
intelligent,3
intended,2
intending,1
intense,5
intensely,1
intensified,1
intensifies,1
intensity,2
intensive,3
intention,3
intents,0
interacial,1
interact,2
interacted,0
interacting,1
interaction,2
interactions,2
interactive,2
intercession,2
interchange,4
intercom,1
intercontinental,1
interest,10
interested,18
interesting,13
interestingly,2
interfere,2
interfering,1
interior,7
interiors,8
international,40
internationales,1
internet,15
interning,0
interrupt,1
interrupted,2
interrupting,1
interruption,2
intersection,2
interspersed,0
interstate,1
interstellar,0
intervals,1
intervention,3
interventions,1
interview,15
interviewed,2
interviewing,1
interviews,5
intimacy,1
intimate,1
intresting,1
intro,1
introduce,2
introduced,2
introducing,7
introduction,1
introvert,5
introverted,0
inundated,1
invade,0
invaded,0
invader,3
invaders,1
invading,1
invariably,0
invasion,1
invent,2
invented,2
invention,2
inventions,0
inventive,1
inventory,1
invesment,0
invest,7
invested,0
investigate,2
investigating,1
investigation,2
investing,1
investment,4
investments,1
investor,1
investors,2
invincible,2
invisible,12
invitation,1
invite,12
invited,3
invites,1
invoke,1
involve,1
involved,8
involves,2
involving,3
inward,1
ion,1
iot,2
iota,1
iowa,5
ip,0
iphone,2
ips,2
iq,0
iran,37
iraq,31
ireland,56
irene,1
iris,1
irish,3
irl,1
irmgard,1
iron,5
ironic,2
ironical,0
ironman,20
irony,2
iroquois,0
irrelevant,0
irrespective,1
irresponsible,2
irrigation,0
irritable,0
irritated,0
irs,2
irvine,2
irving,1
isa,1
isaacs,0
isaiah,1
ise,0
ish,7
isha,1
ishii,1
ishq,2
ishwar,1
isi,2
isiah,1
ising,1
isla,0
islam,6
island,75
islander,2
islands,10
isle,1
islington,3
ism,1
ismail,1
isnt,2
isolate,36
isolated,23
isolates,1
isolating,14
isolation,420
israel,93
israeli,5
isreal,0
iss,3
issue,14
issued,7
issues,44
issuing,0
ist,9
istanbul,23
italia,4
italian,12
italiano,0
italians,4
italien,1
italy,156
itch,1
itching,2
item,1
items,15
ithaca,1
itunes,9
iv,2
ivan,1
ivana,0
ive,2
ivy,1
ix,5
iz,3
izmir,2
j,24
ja,5
jaa,0
jaan,2
jab,1
jabs,1
jack,6
jacked,1
jacket,4
jackets,2
jackie,4
jackpot,1
jacks,2
jackson,8
jacksons,1
jacksonville,13
jaco,1
jacob,1
jaega,1
jago,0
jags,0
jah,2
jai,6
jaihind,7
jail,8
jailed,1
jails,1
jaime,0
jain,1
jaipur,0
jakarta,2
jake,1
jakob,1
jalapeno,0
jam,17
jamaica,18
jamaican,0
jamaicans,0
jamb,0
jambalaya,0
james,14
jameson,3
jamestown,0
jamie,3
jamison,1
jammed,2
jammin,0
jamming,4
jams,2
jan,6
jana,0
jane,2
janeiro,1
janes,1
janet,1
janitorial,1
janney,1
january,12
japan,65
japanese,9
jar,1
jared,2
jarjar,1
jars,2
jarvis,4
jasmine,1
jason,1
jatin,1
java,1
jaws,2
jax,1
jay,10
jaya,0
jayaraj,1
jayston,0
jazz,16
jbl,1
jc,5
je,2
jealous,3
jean,0
jeans,3
jeep,3
jeevan,1
jeff,1
jefferson,3
jeffrey,2
jehan,0
jehovah,1
jekyll,0
jello,0
jelly,0
jen,2
jenkin,0
jenkins,1
jenna,0
jennifer,0
jennings,0
jenny,3
jeremy,2
jericho,2
jerk,3
jerky,4
jerome,1
jerry,6
jersey,78
jerseys,1
jerusalem,4
jesse,1
jesus,59
jet,1
jetting,1
jewel,3
jewellers,1
jewellery,1
jewelry,8
jewels,2
jewish,2
jews,2
jfk,3
ji,16
jiggy,0
jigsaw,1
jim,6
jimenez,0
jimi,1
jimmy,1
jims,0
jin,0
jinn,1
jitsu,5
jj,0
jk,3
jl,6
jlo,2
jm,0
jo,4
joann,1
joanna,1
job,54
jobe,1
jobless,1
joblessness,1
jobs,24
jochen,1
jock,0
jocks,1
jodhpur,3
jodi,1
joe,13
joel,1
joes,1
joey,1
jog,0
joggers,0
jogging,3
joh,1
johannes,0
johannesburg,9
john,14
johnny,3
johns,4
johnson,7
johnstone,0
join,86
joined,12
joining,11
joins,5
joint,1
jojo,1
joke,27
joked,1
joker,4
jokes,29
joking,8
jokingly,1
joliet,1
jolla,1
jonas,1
jonathan,3
jones,3
jordan,10
jorge,0
jose,7
joseph,4
josephs,1
josey,1
josh,5
joshi,2
joshua,3
jour,1
journal,14
journalism,7
journalist,4
journalists,0
journals,1
journey,20
journeys,0
jovi,1
jowl,1
joy,32
joyce,0
joyeux,1
joyful,2
joyous,1
joyride,1
joys,1
jp,3
jr,9
js,3
jst,1
jt,0
ju,1
juan,1
jubilee,3
judah,1
judd,0
jude,1
judge,5
judged,1
judgement,2
judges,1
judging,1
judgmental,1
judicial,1
judith,1
judy,1
jug,0
juggle,1
juggles,1
juggling,0
juhi,1
juice,12
juices,6
juicy,2
julia,1
julian,1
juliana,1
julianne,1
julie,0
juliet,1
julio,1
julius,1
july,8
jumbo,5
jump,10
jumped,3
jumper,0
jumpers,0
jumping,5
jumps,2
jumpsuit,0
jumpy,1
junagadh,4
junction,1
june,16
jung,0
jungle,4
junior,1
junk,3
junky,1
junkyard,2
juno,0
junta,1
jupiter,4
jurassic,1
jury,0
jus,12
justice,2
justification,1
justin,3
jw,0
k,107
ka,11
kaat,1
kabuki,1
kabul,1
kahin,1
kahn,1
kai,1
kaif,0
kaiser,2
kaka,0
kalama,1
kalamazoo,0
kale,2
kam,2
kama,0
kambel,1
kampala,3
kampung,1
kanagawa,1
kanes,1
kannada,1
kano,6
kanpur,6
kansas,10
kanye,0
kao,0
kaos,1
kapadia,1
kapadokya,0
kapoor,2
kappa,2
kapper,0
kar,4
karachi,17
karaoke,0
karate,2
kareem,1
karel,1
karen,1
karfreitag,3
kari,0
karim,2
karla,2
karma,8
karo,1
karta,1
kasbah,1
kash,1
kashmir,0
kasturba,1
kata,0
kate,1
kathmandu,4
kathryn,0
kathy,1
katie,1
katrina,1
katy,2
kaun,0
kaushik,0
kay,1
kaya,0
kayak,1
kaye,1
kb,2
kc,2
ke,30
kearney,1
kebab,0
kee,0
keen,2
keener,1
keep,407
keeper,2
keepin,9
keeping,109
keeps,30
kei,0
keighley,1
keith,1
keli,2
kell,4
keller,1
kelly,6
kelowna,2
kemo,1
kemp,0
kemper,1
ken,5
kendall,1
kendrick,1
kennedy,1
kenner,0
kenneth,0
kenny,2
kent,7
kentucky,23
kenya,6
kenyatta,1
kept,18
kerala,5
kermit,1
kerry,1
kershaw,0
ketchum,1
ketchup,2
kettle,1
kev,1
kevin,2
kewl,1
key,19
keyboard,2
keyboards,0
keynes,2
keys,8
keystone,2
kfc,0
kg,3
khan,8
khanna,1
kheir,0
kho,1
khushi,1
ki,11
kia,0
kiara,0
kick,35
kickass,2
kickball,0
kickboxing,1
kicked,3
kicker,1
kickin,1
kicking,8
kickoff,1
kicks,2
kid,27
kidding,4
kiddo,1
kiddos,2
kidney,0
kidneys,0
kids,86
kiel,1
kiki,4
kilimanjaro,0
kilkenny,1
kill,45
killa,1
killarney,0
killbill,0
killed,15
killer,19
killers,2
killin,0
killing,23
killings,2
kills,18
kilo,1
kilpatrick,4
kim,0
kimberley,1
kimono,0
kin,2
kind,64
kinda,12
kinder,1
kindergarten,1
kindest,0
kindle,0
kindly,12
kindness,18
kinds,1
kinetic,0
king,30
kingdom,272
kingmaker,1
kings,1
kingston,16
kink,1
kinks,1
kinshasa,1
kirby,2
kiss,9
kissed,3
kisser,1
kisses,5
kissing,4
kit,15
kitch,1
kitchen,42
kitchener,1
kite,2
kits,0
kitten,1
kittens,3
kittredge,1
kitty,8
kiwi,0
klara,1
kleine,1
km,3
kmart,0
kms,1
knack,3
knee,2
kneel,0
kneeling,0
knees,2
knew,24
knicks,1
knife,1
knight,2
knights,0
knit,1
knitted,1
knitting,1
knives,2
kno,1
knob,1
knock,5
knockdown,0
knocked,3
know,376
knowing,10
knowingly,1
knowledge,20
known,16
knows,14
knoxville,1
knuckle,1
knucklehead,2
knut,1
ko,11
kobe,2
koch,1
kodak,3
kohli,1
kok,0
koko,1
kolkata,55
kombat,4
komodo,0
kondo,1
kong,8
kono,1
koolaid,1
korea,51
korean,5
korn,1
korngold,1
kosher,0
koster,1
koto,0
koyuki,1
kp,1
kraftwerk,1
krazy,2
kris,1
krishna,5
kristen,0
kristian,0
kroger,1
krogers,0
krzyzewski,0
ks,0
ksa,0
ktla,3
ku,0
kuala,7
kubo,1
kuch,6
kudos,3
kumar,3
kumquat,1
kung,1
kungfu,2
kunst,3
kuntz,0
kush,1
kushner,0
kuwait,16
kwame,1
kwon,1
ky,1
kya,0
kyle,2
kylie,1
kyoto,1
l,57
la,78
lab,6
label,3
labelled,1
labelling,1
labels,3
labor,2
laboratories,1
laboratory,2
labour,4
labourers,2
labours,1
labrador,1
labs,0
labyrinth,1
lace,2
laced,0
laces,0
lacey,1
lack,7
lackadaisical,0
lacking,0
lacrosse,0
lad,4
ladakh,1
ladd,1
ladder,1
ladened,0
ladies,21
ladle,1
lads,1
lady,24
lafayette,3
lafferty,1
lafia,0
lager,5
lago,1
lagoon,1
lagos,77
lagrange,3
laguna,1
lah,1
laid,9
laidback,1
laik,1
laila,0
lain,0
lair,0
lait,2
lake,66
lakers,2
lakes,16
lakeside,0
lakeview,3
lakhs,2
lamb,3
lambeth,1
lamborghini,2
lambs,3
lame,1
lamma,1
lamp,7
lamps,5
lana,0
lancashire,5
lancaster,2
lance,1
lancing,1
land,18
landed,2
landen,1
landes,0
landing,4
landings,0
landlord,1
landlords,2
landmark,1
landover,0
landscape,17
landscapes,1
landscaping,0
lane,6
lanes,0
lang,0
