,0
grainger,3
grains,2
gram,4
gramercy,3
grammy,1
grammys,0
gran,4
granada,1
grand,34
grandchildren,0
granddaughter,4
grande,1
grandkid,0
grandkids,1
grandma,12
grandmas,1
grandpa,2
grandparents,5
grandson,4
granger,1
granite,3
granny,4
granola,3
grant,7
granted,15
granting,1
granville,7
grape,2
grapefruit,2
grapes,3
graph,2
graphic,8
graphically,1
graphics,5
grapple,1
grapples,1
grappling,3
gras,7
grasp,1
grasps,1
grass,8
grassroots,1
grate,1
grateful,72
gratitude,38
gratituous,1
grave,33
gravediggers,0
gravel,2
gravity,4
gravy,5
gray,3
grays,1
grayson,1
graze,3
grazia,1
great,251
greater,37
greatest,13
greatful,3
greatly,5
greatness,3
greece,13
greed,4
greedy,1
greek,5
greeks,1
green,60
greenbush,1
greene,3
greenery,1
greenhouse,0
greenleaf,1
greenlight,1
greens,5
greensboro,1
greenscreen,1
greenthumb,0
greenville,3
greenwich,9
greenwood,1
greer,1
greet,1
greeted,1
greeting,4
greetings,13
greg,5
gregg,1
gregor,1
grendel,1
gresham,1
greta,1
gretchen,1
grew,2
grey,9
greyhound,1
grid,1
grief,1
grieving,0
griff,1
griffin,1
griffith,1
griffiths,0
grill,22
grille,1
grilled,7
grilling,10
grim,3
grimaces,1
grind,20
grinders,1
grinding,5
gringos,1
grinning,1
grip,4
gripped,1
grisly,1
grit,1
grits,2
gritty,1
grizzlies,0
grizzly,1
groceries,23
grocers,2
grocery,56
groom,2
grooming,2
groove,18
grooving,1
gross,1
ground,12
grounded,8
groundhog,2
grounding,1
grounds,3
group,44
groups,4
grove,4
grow,22
growing,23
growl,1
growled,1
grown,5
grownup,1
grows,1
growth,46
grub,5
grumpy,1
grunt,1
grunting,1
grupo,1
gs,2
gt,37
gta,1
gti,0
gu,1
guacamole,2
guam,1
guangzhou,2
guarantee,1
guaranteed,1
guard,11
guardhouse,1
guardia,3
guardian,4
guarding,3
guards,3
guatemala,1
gucci,3
guernsey,1
guess,49
guessed,2
guesses,2
guest,24
guests,11
guidance,12
guide,17
guided,1
guideline,1
guidelines,35
guilty,5
guinea,1
guinness,1
guise,1
guitar,25
guitarist,8
guitars,2
gujarat,46
gujarati,4
gulf,2
gum,0
gummy,1
gun,5
guns,5
gunshots,1
gunter,1
gupta,4
guru,6
gus,1
gut,1
guts,1
gutted,3
guy,45
guyana,1
guys,159
guyz,6
gw,1
gwb,1
gye,1
gym,89
gymnasium,1
gymnastics,2
gynecology,2
gypsies,1
gypsy,1
gyro,1
h,54
ha,9
haaa,0
habit,5
habitable,1
habitat,1
habitats,1
habits,9
hack,4
hacked,1
hacker,1
hackers,1
hackney,3
hacks,2
hades,1
hadith,2
hadley,1
hague,3
haha,16
hahaha,12
hahahah,2
hahahaha,1
hai,25
haifa,2
haight,1
haiku,3
hail,4
hailed,1
hailey,1
hailing,2
hails,1
hain,3
hair,93
haircut,23
haircuts,5
hairdo,1
hairdresser,3
hairdressers,2
hairdryer,1
hairlines,1
hairs,5
hairstyle,3
hairstyles,4
hairstylist,4
hairy,4
haiti,1
haji,2
hajj,1
halcyon,1
hale,1
half,24
halfway,1
halifax,3
hall,26
hallam,1
hallelujah,0
hallmark,2
hallo,1
hallowed,1
halloween,3
hallucinations,2
hallways,1
halt,4
halted,3
halting,1
halves,1
ham,6
hamburg,15
hamburger,1
hamilton,13
hammer,2
hammering,1
hammersmith,2
hammock,1
hammond,4
hampden,1
hampering,1
hampshire,10
hampton,3
hamster,1
han,1
hancock,1
hand,126
handbags,1
handcrafted,4
handed,0
handedly,1
handheld,1
handicap,1
handing,1
handiwork,4
handle,26
handled,3
handles,2
handling,5
handmade,15
hands,189
handshake,1
handshakes,2
handsome,9
handwritten,2
handy,8
hang,33
hangin,2
hanging,18
hangout,5
hangouts,1
hangover,1
hanif,1
hankering,1
hanks,1
hannah,2
hanoi,3
hans,1
hansen,0
hanzo,1
happen,31
happend,1
happened,27
happenin,1
happening,32
happenings,1
happens,24
happier,6
happiest,3
happily,2
happiness,47
happy,519
har,1
harass,1
harassment,1
harbor,8
harbour,4
hardcore,2
harder,25
hardest,10
hardhat,0
harding,1
hardly,3
hardship,6
hardships,1
hardware,4
hardwood,1
hardwork,8
hardworking,2
hardy,2
hare,1
harker,1
harlem,9
harley,3
harm,3
harmed,1
harmful,1
harming,1
harmonica,2
harmonies,0
harmonized,0
harmony,3
harper,1
harris,1
harrisburg,1
harrison,1
harry,6
harsh,6
hartford,6
hartley,1
harvest,5
harvester,0
harvey,4
hasbro,1
hash,1
hastings,5
hat,12
hatch,1
hatching,2
hate,21
hater,1
haters,1
hates,2
hatfield,1
hating,1
hatred,3
hats,9
hatta,1
hatton,2
haughty,1
haul,4
haunt,2
haunted,2
haunting,2
hauntingly,1
haute,1
havana,1
havard,1
havent,3
havin,1
havoc,3
hawaii,26
hawaiian,2
hawk,0
hawking,1
hawkins,1
hawt,1
hay,2
hayden,1
hayek,1
hayward,2
hazard,1
haze,1
hazel,1
hazmat,1
hazy,2
hb,1
hbc,1
hbo,1
hd,3
hea,0
head,71
headache,1
headaches,2
headed,8
header,1
heading,14
headless,0
headlights,1
headline,2
headlines,2
headphone,0
headphones,2
headquarter,1
headquarters,1
heads,10
headset,0
headshots,3
headwear,1
heady,0
heal,39
healed,5
healer,2
healing,36
heals,3
health,391
healthcare,63
healthier,3
healthy,214
healy,1
heap,1
hear,66
heard,46
hearfelt,1
hearing,9
hears,1
hearsay,1
heart,83
heartbeat,2
heartbreak,1
heartbreaking,2
heartbroken,3
hearted,4
heartfelt,3
heartland,1
hearts,17
heartwarming,1
hearty,0
heat,27
heath,4
heathen,1
heathens,1
heather,1
heathrow,4
heating,2
heaven,16
heavenly,6
heavens,1
heavily,19
heaviness,1
heaving,1
heavy,13
heavyweight,1
heber,2
hebrew,1
heck,4
hectic,1
heed,2
heel,1
heeled,1
heels,6
hehe,2
hehehe,1
heidelberg,1
height,2
heightened,6
heights,36
heineken,8
heino,1
heist,3
helath,1
held,10
helena,1
helicopter,3
helicopters,1
hell,35
hella,4
hello,74
helmet,3
helmets,1
help,367
helped,4
helper,2
helpers,1
helpful,6
helping,58
helpless,1
helps,26
helsinki,5
helta,1
hemel,2
hemlock,0
hemp,0
hempstead,3
hen,3
hence,5
henderson,0
henley,1
henna,2
hennessey,1
hennessy,2
henny,2
henri,1
henrietta,2
henry,3
hepatitis,2
heppy,1
herald,2
heralded,1
herb,3
herbal,5
herbert,1
herbs,8
herculean,2
herd,77
hereafter,1
hereby,0
heres,3
heritage,4
hermes,1
hermits,0
hernandez,0
herne,1
hero,23
heroes,36
heroic,2
heron,2
heros,4
herpes,1
herrera,1
hertfordshire,7
herts,1
herzegovina,2
hesitancy,1
hesitate,2
het,2
heterosexuals,1
hew,0
hey,70
hgtv,0
hh,1
hhh,1
hi,147
hiatus,2
hibernation,2
hicks,2
hid,1
hidden,8
hide,8
hideaway,3
hideout,1
hides,1
hiding,8
hier,1
hieroglyphs,1
highbury,0
higher,12
highest,14
highland,2
highlands,5
highlife,1
highlight,5
highlighted,1
highlighting,1
highlights,8
highly,14
highs,1
highschool,2
highway,8
highways,2
hike,31
hiker,1
hikes,5
hiking,21
hilarious,17
hilary,2
hill,40
hillary,1
hilliard,2
hills,44
hillsboro,2
hillsborough,6
hilltop,29
hilton,10
himalaya,1
himalayan,1
himalayas,3
hind,14
hinder,1
hinders,1
hindi,5
hindrance,1
hindu,4
hinduism,2
hines,1
hinn,0
hint,4
hinterland,1
hip,16
hiphop,74
hippie,3
hippies,1
hippo,10
hippy,1
hips,1
hipster,1
hipsters,1
hire,3
hired,2
hiring,2
hispanic,1
hissing,1
historic,19
historical,2
histories,1
history,38
hit,95
hitch,1
hitchcock,1
hitler,2
hits,14
hitters,0
hitting,14
hiv,27
hive,1
hiya,0
hk,2
hm,1
hmm,6
hmmm,5
hmmmm,1
hmmmmm,3
ho,3
hoard,3
hoarding,4
hoax,2
hobart,2
hobbies,1
hobby,4
hoboken,3
hockey,2
hoe,5
hoes,1
hoffman,1
hog,1
hogan,1
hogwarts,0
hol,1
hola,2
hold,37
holding,18
holdings,1
holds,4
hole,10
holed,2
holes,2
holiday,41
holidays,16
holistic,3
holistically,1
holland,17
holler,1
hollering,1
hollis,2
hollow,3
holly,4
hollywood,61
holmes,3
holo,1
holocaust,1
hologram,1
holroyd,1
holt,1
holy,11
homage,3
homeboy,1
homecoming,1
homegrown,1
homeland,2
homeless,21
homelessness,2
homelife,2
homemade,61
homeowner,3
homeowners,2
homeownership,2
homer,2
homes,48
homesick,2
homesteading,1
hometown,7
homework,7
homicide,1
homie,4
homies,9
homilies,1
hommes,1
hon,6
honda,3
honduras,1
hone,2
honest,6
honestly,7
honesty,1
honey,9
honeymoon,4
hong,12
hongkong,2
honking,0
honks,1
honky,1
honolulu,5
honor,9
honorable,6
honored,5
honoring,3
honour,3
honourable,2
honoured,1
hoo,3
hood,18
hooded,1
hoodie,16
hoodies,6
hook,6
hooked,2
hooking,1
hooks,1
hookup,1
hoon,1
hoop,5
hoopla,1
hoops,1
hoopz,1
hoosiers,2
hooters,0
hop,14
hope,360
hopeful,10
hopefully,64
hopefulness,1
hoper,1
hopes,6
hoping,20
hopkins,2
hopped,2
hopping,2
hops,1
horace,1
horizon,2
horizons,2
hormones,1
horn,1
horns,0
hornsby,1
horny,2
horoscope,1
horowitz,1
horrendously,1
horrible,10
horribleness,1
horribly,2
horrid,1
horrific,0
horrifying,2
horror,7
horrormovies,1
horse,10
horseback,1
horseman,1
horsemanship,1
horses,3
horsey,1
horton,2
horus,1
hosing,0
hospice,1
hospital,108
hospitality,7
hospitalized,2
hospitals,24
host,25
hostage,3
hosted,6
hostel,2
hostile,1
hosting,8
hosts,1
hot,69
hotdog,2
hotel,38
hotels,3
hotline,19
hots,1
hottest,5
hottub,1
houdini,1
hound,0
hour,67
hourly,1
hours,73
house,219
housebound,1
housed,1
household,9
households,4
housekeeper,1
houses,12
housesitting,1
housewife,2
housework,2
housing,7
houston,68
hove,4
hovered,0
howard,2
howcome,1
howell,1
howl,1
howling,1
hows,2
howse,2
hoyo,2
hp,5
hq,3
hra,3
hrs,8
ht,1
html,1
hu,1
hua,1
hub,7
hubby,8
hubert,1
hudson,9
hue,2
hues,2
huff,1
hug,16
huge,33
hugely,1
hugging,3
hugo,2
hugs,14
huh,5
hui,1
hula,1
hull,3
hullabaloo,1
hulme,1
hulu,2
hum,5
human,75
humanism,2
humanitarian,2
humanity,54
humankind,2
humans,39
humble,12
humbled,4
humbling,1
humdrum,1
humidity,29
humiliating,2
humor,30
humour,9
hump,6
humphries,1
hun,1
hund,3
hundred,3
hundreds,9
hung,8
hungary,1
hunger,15
hungers,0
hungry,24
hunk,3
hunt,9
hunter,4
hunters,5
hunting,6
huntsville,4
hurdles,2
hurricane,2
hurry,4
hurt,10
hurting,3
hurts,5
husband,19
husbands,3
hush,2
husky,2
hussain,2
hustle,19
hustlers,1
hustles,2
hustling,1
hut,2
hutch,1
hutchinson,4
hv,1
hw,1
hwy,1
hyatt,3
hybrid,2
hyde,4
hyderabadi,5
hydes,1
hydrate,0
hygiene,17
hymn,1
hype,4
hyper,1
hyperbolic,1
hypnotic,1
hypocrisy,0
hypocrite,1
hysteria,9
hysterical,1
hysterics,1
hz,1
i,3136
iain,1
iam,13
iba,1
ibanez,1
ibiza,5
ibrahim,4
ic,1
ica,2
icant,0
ice,39
iceberg,2
iced,2
iceland,3
icelandic,1
icey,1
icf,1
icon,6
iconic,4
icp,1
icu,11
icy,1
idaho,3
idea,50
ideal,3
ideally,1
ideas,22
identification,1
identified,2
identify,9
identifying,1
identity,3
ideologically,1
ideology,1
idiocy,1
idiot,7
idiotic,1
idiots,5
idk,3
idle,4
idling,1
idly,1
idolatry,1
idols,1
idris,0
ids,1
idyllic,1
ie,1
ies,0
ignite,1
ignition,1
ignorance,6
ignore,10
ignored,0
ignoring,2
iguess,1
ii,21
iii,4
iit,0
il,2
ile,3
illegal,2
illicitly,1
illinois,73
illiteracy,1
illiterate,1
illness,13
illnesses,2
illuminated,2
illuminati,2
illumination,1
illuminators,1
illustrated,4
illustration,29
illustrations,1
illustrator,7
im,31
image,50
images,15
imaginary,1
imagination,10
imaginative,1
imagine,29
imagined,5
imagines,2
imaging,3
imagining,0
imam,3
iman,0
imbibing,1
imc,2
imdb,1
imho,0
immaculate,1
immediate,10
immense,2
immensely,2
immerse,0
immigrant,2
immigrants,1
immigration,7
immoral,2
immortal,3
immune,48
immunity,114
imo,4
imovie,0
imp,1
impact,34
impacted,11
impacting,6
impacts,5
impassive,2
impatiently,1
impending,2
imperative,3
imperial,3
impersonation,1
impersonator,1
implement,6
implementation,2
implemented,1
implementing,1
implements,1
implicated,1
implication,1
implications,1
imploding,1
implore,1
importance,11
importantly,8
imported,1
imports,1
impose,2
imposed,8
imposition,1
impossible,4
impress,0
impressed,3
impressing,0
impression,1
impressionism,1
impressions,3
imprisoned,2
imprisonment,2
impromptu,2
improv,1
improve,16
improved,4
improvement,6
improvements,1
improves,1
improving,69
improvisation,2
improvise,6
improvised,4
imps,1
imran,1
ina,4
inability,1
inaccuracies,0
inactive,1
inaugurated,1
inbetween,1
inbound,0
inc,17
inca,1
incarcerated,1
incarnation,1
incas,1
incase,2
incense,1
incentives,1
inception,1
inch,7
inches,6
incident,16
incidents,2
incline,1
include,11
included,9
includes,15
including,38
inclusive,4
incognito,1
income,13
incoming,2
incompetence,1
incompetent,0
incomplete,1
inconvenience,2
incorporated,2
increase,80
increased,21
increases,2
increasing,14
increasingly,4
incredible,15
incredibly,7
incurable,1
indebted,4
indeed,13
indefinite,1
indefinitely,1
independence,2
independent,7
index,3
india,787
indian,83
indiana,44
indianapolis,10
indians,17
indicate,1
indicates,1
indie,8
indies,1
indigenous,1
indigo,1
indirectly,2
individual,4
individualism,2
individuality,1
individually,3
individuals,5
indo,2
indonesia,41
indonesian,2
indonesians,1
indoor,16
indoors,54
indra,1
induced,4
indulge,2
indulging,1
industrial,3
industrialists,1
industries,7
industry,30
ine,2
ineffective,0
inequalities,1
inequality,4
inequity,2
inevitable,2
inevitably,1
inexpensive,1
inez,1
infamous,3
infamously,1
infamy,1
infect,4
infected,113
infecting,2
infection,45
infections,11
infectious,9
inferiors,1
infested,1
infiltration,0
infinitely,1
infinity,6
inflation,1
inflicted,1
influence,1
influenced,2
influential,1
info,16
inform,12
informal,1
information,62
informations,1
informative,4
informed,10
infos,1
infra,1
infrastructure,3
infused,2
ing,8
ingalls,0
ingenious,2
ingenuity,1
ingredient,3
ingredients,11
inheritance,0
inherited,1
inhumane,1
inigo,1
iniquity,1
initial,7
initially,2
initials,1
initiated,0
initiative,17
initiatives,4
injected,0
injection,1
injections,1
injure,0
injured,3
injuries,2
injury,9
injustice,2
ink,20
inked,1
inkling,1
inman,1
inmate,2
inmates,5
inn,7
inna,1
innaccurate,0
inner,12
innocence,1
innocent,6
innovate,1
innovated,1
innovation,12
innovations,1
innovative,5
input,1
inquire,2
inquiries,3
inquiry,1
ins,5
insane,7
insanity,9
insecurity,1
insert,3
insider,2
insight,2
insightful,1
insights,4
insignia,1
insinuation,0
insinuations,1
insist,5
insomnia,3
inspection,4
inspiration,40
inspirational,5
inspirations,1
inspire,12
inspired,38
inspires,2
inspiring,4
inspite,2
install,2
installation,3
installations,2
installed,8
installing,1
installment,1
instance,1
instant,5
instead,44
instill,1
instilled,2
instilling,1
instinct,1
instincts,2
institute,14
instituted,1
institutions,4
instructing,2
instructions,14
instructor,3
instructors,1
instructs,1
instrument,5
instrumental,9
instrumentals,1
instruments,2
insulin,1
insurance,11
insure,1
int,1
intact,1
intake,1
integral,1
integrate,1
integrity,2
intellects,1
intellectual,3
intelligence,10
intelligent,4
intended,2
intending,1
intense,4
intensely,1
intensified,0
intensifies,0
intensity,2
intensive,6
intention,4
intents,0
interacial,1
interact,2
interacted,0
interacting,2
interaction,3
interactions,2
interactive,3
intercession,2
interchange,4
intercom,1
intercontinental,1
interest,10
interested,24
interesting,16
interestingly,2
interfere,2
interfering,1
interior,9
interiors,8
international,44
internationales,1
internet,19
interning,1
interrupt,1
interrupted,2
interrupting,2
interruption,1
intersection,2
interspersed,0
interstate,1
interstellar,1
intervals,1
intervention,3
interventions,1
interview,23
interviewed,2
interviewing,1
interviews,5
intimacy,1
intimate,2
intresting,1
intro,1
introduce,2
introduced,2
introducing,15
introduction,1
introvert,6
introverted,1
inundated,2
invade,1
invaded,1
invader,2
invaders,1
invading,1
invariably,1
invasion,1
invent,2
invented,3
invention,3
inventions,1
inventive,1
inventory,27
invesment,0
invest,8
invested,1
investigate,1
investigating,1
investigation,3
investing,2
investment,5
investments,3
investor,3
investors,2
invincible,2
invisible,12
invitation,2
invite,14
invited,5
invites,2
invoke,1
involve,1
involved,8
involves,2
involving,3
inward,2
ion,2
iot,2
iota,1
iowa,8
ip,0
iphone,35
ips,2
iq,0
iran,38
iraq,43
ireland,98
irene,1
iris,1
irish,5
irl,0
irmgard,1
iron,6
ironic,1
ironical,1
ironman,32
irony,7
iroquois,0
irrelevant,0
irrespective,1
irresponsible,2
irrigation,3
irritable,0
irritated,0
irs,2
irvine,6
irving,1
isa,1
isaacs,1
isaiah,1
ise,1
ish,7
isha,2
ishii,1
ishq,2
ishwar,1
isi,2
isiah,1
ising,1
isla,2
islam,7
island,95
islander,1
islands,10
isle,1
islington,3
ism,1
ismail,1
isnt,3
isolate,33
isolated,28
isolates,1
isolating,14
isolation,502
israel,102
israeli,4
isreal,1
iss,3
issue,16
issued,9
issues,45
issuing,2
ist,9
istanbul,25
italia,27
italian,16
italiano,0
italians,5
italien,1
italy,193
itch,1
itching,3
item,2
items,20
ithaca,1
itunes,10
iv,2
ivan,1
ivana,0
ive,4
ivy,1
ix,7
iz,3
izmir,2
j,27
ja,11
jaa,0
jaan,2
jab,1
jabs,1
jack,6
jacked,1
jacket,5
jackets,2
jackie,5
jackpot,1
jacks,2
jackson,9
jacksons,1
jacksonville,13
jaco,1
jacob,1
jaega,1
jago,0
jags,1
jah,2
jai,21
jaihind,7
jail,8
jailed,1
jails,0
jaime,2
jain,1
jaipur,26
jakarta,18
jake,1
jakob,1
jalapeno,1
jam,21
jamaica,36
jamaican,1
jamaicans,2
jamb,1
jambalaya,2
james,15
jameson,3
jamestown,0
jamie,3
jamison,1
jammed,2
jammin,1
jamming,4
jams,3
jan,9
jana,2
jane,2
janeiro,1
janes,1
janet,1
janitorial,1
janney,1
january,12
japan,90
japanese,12
jar,4
jared,3
jarjar,1
jars,1
jarvis,5
jasmine,1
jason,3
jatin,1
java,1
jaws,1
jax,2
jay,9
jaya,1
jayaraj,1
jayston,0
jazz,16
jbl,1
jc,5
je,2
jealous,3
jean,1
jeans,4
jeep,3
jeevan,1
jeff,1
jefferson,4
jeffrey,2
jehan,0
jehovah,1
jekyll,1
jello,0
jelly,2
jen,2
jenkin,1
jenkins,1
jenna,1
jennifer,0
jennings,1
jenny,3
jeremy,4
jericho,4
jerk,4
jerky,4
jerome,1
jerry,5
jersey,89
jerseys,1
jerusalem,4
jesse,1
jesus,75
jet,1
jetting,2
jewel,3
jewellers,1
jewellery,1
jewelry,9
jewels,3
jewish,2
jews,2
jfk,3
ji,18
jiggy,1
jigsaw,2
jim,8
jimenez,1
jimi,1
jimmy,1
jims,1
jin,1
jinn,1
jitsu,4
jj,1
jk,2
jl,6
jlo,1
jm,1
jo,4
joann,1
joanna,2
job,63
jobe,1
jobless,3
joblessness,1
jobs,25
jochen,1
jock,1
jocks,1
jodhpur,3
jodi,1
joe,14
joel,1
joes,1
joey,1
jog,4
joggers,1
jogging,2
joh,1
johannes,1
johannesburg,5
john,19
johnny,3
johns,4
johnson,9
johnstone,1
join,118
joined,17
joining,10
joins,7
joint,1
jojo,1
joke,29
joked,2
joker,4
jokes,31
joking,8
jokingly,1
joliet,1
jolla,1
jonas,1
jonathan,4
jones,5
jordan,15
jorge,0
jose,8
joseph,4
josephs,1
josey,1
josh,6
joshi,4
joshua,3
jour,3
journal,17
journalism,9
journalist,4
journalists,1
journals,1
journey,20
journeys,1
jovi,1
jowl,1
joy,38
joyce,0
joyeux,1
joyful,2
joyous,1
joyride,1
joys,1
jp,2
jr,9
js,3
jst,1
jt,1
ju,1
juan,4
jubilee,4
judah,1
judd,0
jude,1
judge,8
judged,1
judgement,2
judges,1
judging,1
judgmental,0
judicial,1
judith,1
judy,1
jug,1
juggle,1
juggles,1
juggling,0
juhi,1
juice,11
juices,6
juicy,3
julia,1
julian,1
juliana,1
julianne,1
julie,1
juliet,1
julio,1
julius,1
july,11
jumbo,5
jump,11
jumped,3
jumper,2
jumpers,1
jumping,6
jumps,2
jumpsuit,1
jumpy,1
junagadh,4
junction,3
june,16
jung,1
jungle,7
junior,1
junk,3
junky,2
junkyard,2
juno,1
junta,1
jupiter,4
jurassic,1
jury,1
jus,13
justice,4
justification,1
justin,4
jw,1
k,130
ka,13
kaat,1
kabuki,1
kabul,1
kahin,1
kahn,1
kai,2
kaif,1
kaiser,2
kaka,1
kalama,1
kalamazoo,1
kale,2
kam,1
kama,1
kambel,1
kampala,5
kampung,1
kanagawa,1
kanes,1
kannada,1
kano,2
kanpur,5
kansas,11
kanye,2
kao,2
kaos,1
kapadia,1
kapadokya,0
kapoor,3
kappa,1
kapper,1
kar,5
karachi,17
karaoke,2
karate,5
kareem,1
karel,1
karen,3
karfreitag,3
kari,1
karim,2
karla,2
karma,9
karo,5
karta,1
kasbah,1
kash,1
kashmir,8
kasturba,1
kata,1
kate,0
kathmandu,4
kathryn,1
kathy,2
katie,1
katrina,2
katy,2
kaun,1
kaushik,1
kay,2
kaya,1
kayak,1
kaye,2
kb,1
kc,2
ke,31
kearney,1
kebab,0
kee,1
keen,2
keener,1
keep,490
keeper,4
keepin,9
keeping,136
keeps,33
kei,0
keighley,1
keith,1
keli,2
kell,10
keller,1
kelly,6
kelowna,3
kemo,1
kemp,0
kemper,1
ken,8
kendall,1
kendrick,1
kennedy,1
kenner,1
kenneth,0
kenny,5
kent,7
kentucky,28
kenya,37
kenyatta,1
kept,21
kerala,12
kermit,3
kerry,1
kershaw,2
ketchum,0
ketchup,3
kettle,1
kev,1
kevin,2
kewl,1
key,26
keyboard,2
keyboards,0
keynes,2
keys,9
keystone,2
kfc,3
kg,2
khan,12
khanna,1
kheir,1
kho,1
khushi,1
ki,15
kia,1
kiara,1
kick,40
kickass,2
kickball,1
kickboxing,2
kicked,5
kicker,1
kickin,1
kicking,10
kickoff,1
kicks,4
kid,34
kidding,4
kiddo,2
kiddos,5
kidney,2
kidneys,1
kids,112
kiel,1
kiki,4
kilimanjaro,1
kilkenny,1
kill,57
killa,1
killarney,0
killbill,1
killed,15
killer,23
killers,3
killin,1
killing,27
killings,2
kills,20
kilo,1
kilpatrick,4
kim,2
kimberley,1
kimono,1
kin,2
kind,72
kinda,13
kinder,2
kindergarten,3
kindest,4
kindle,1
kindly,19
kindness,22
kinds,2
kinetic,0
king,37
kingdom,318
kingmaker,1
kings,1
kingston,34
kink,2
kinks,1
kinshasa,2
kirby,2
kiss,14
kissed,3
kisser,1
kisses,6
kissing,4
kit,22
kitch,1
kitchen,45
kitchener,1
kite,2
kits,8
kitten,4
kittens,3
kittredge,0
kitty,8
kiwi,2
klara,1
kleine,1
km,19
kmart,0
kms,1
knack,3
knee,3
kneel,0
kneeling,0
knees,4
knew,27
knicks,1
knife,2
knight,2
knights,1
knit,1
knitted,1
knitting,4
knives,2
kno,2
knob,1
knock,7
knockdown,0
knocked,3
know,447
knowing,14
knowingly,1
knowledge,22
known,19
knows,20
knoxville,2
knuckle,1
knucklehead,2
knut,0
ko,16
kobe,2
koch,1
kodak,3
kohli,1
kok,0
koko,1
kolkata,58
kombat,4
komodo,2
kondo,1
kong,13
kono,1
koolaid,2
korea,83
korean,7
korn,1
korngold,1
kosher,2
koster,1
koto,1
koyuki,1
kp,1
kraftwerk,1
krazy,3
kris,2
krishna,5
kristen,0
kristian,1
kroger,3
krogers,1
krzyzewski,1
ks,3
ksa,3
ktla,3
ku,0
kuala,8
kubo,1
kuch,7
kudos,5
kumar,3
kumquat,1
kung,2
kungfu,3
kunst,3
kuntz,0
kush,1
kushner,1
kuwait,19
kwame,1
kwon,1
ky,1
kya,1
kyle,2
kylie,1
kyoto,2
l,71
la,100
lab,8
label,5
labelled,1
labelling,1
labels,3
labor,3
laboratories,1
laboratory,5
labour,5
labourers,2
labours,1
labrador,0
labs,2
labyrinth,1
lace,3
laced,1
laces,0
lacey,1
lack,12
lackadaisical,1
lacking,1
lacrosse,1
lad,4
ladakh,2
ladd,1
ladder,1
ladened,0
ladies,28
ladle,1
lads,1
lady,27
lafayette,3
lafferty,1
lafia,0
lager,7
lago,1
lagoon,1
lagos,176
lagrange,3
laguna,5
lah,1
laid,9
laidback,1
laik,1
laila,0
lain,1
